country,t,onset2COWCS,milexp_pergdpSIPRI,decade,democracy,logmountain,ethnic_fractionalization,religion_fractionalization,language_fractionalization,leg_british,opec,logpop_M_diff,logpopdens_diff,logoutreg_diff,ecgrowth_demeaned,treat_agri,treat_mine,treat_fuel,treat_metal,iv_transport,iv_agri,iv_mine,iv_fuel,iv_metal
TWN,2006,,,8.0,0.01,0.038416006,0.002744,0.0068449997,0.005028,,,3.552437e-05,3.552437e-05,-0.031067744,0.002999492,0.0007186087508981,0.0007254676261649,0.0026101514896955,0.0013250165331174,0.0017024331694824,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
TZA,2006,,,8.0,0.0045,0.030773124,0.007353,0.0063340003,0.008983,0.01,,0.00020906329,0.00020906329,-0.02067849,0.03470912,0.0035805950693469,0.0030314805327213,0.0008126384892475,0.0002524910982648,0.0009877729846653,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
UGA,2006,,,8.0,0.0045,0.022407096,0.009302,0.006332,0.009227,0.01,,0.0003509149,0.00035091117,-0.02067849,0.062245056,0.0059448674028525,0.0006458315515706,-8.436924270748773e-05,-2.263937881221453e-05,0.0009653213498076,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
UKR,2006,,,8.0,0.0085,,0.004737,0.006157,0.004741,0.0,,-7.2449446e-05,-7.245317e-05,-0.020523101,0.08600872,0.0003138211471278,0.0002412161738303,0.0051287079683122,0.0030530671245068,-0.0005079762325348,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
URY,2006,,,8.0,0.01,-0.095670156,0.002504,0.0035479998,0.000817,0.0,,5.2414834e-05,5.2416697e-05,-0.020339489,0.05097644,0.0009241801416161,0.0005688179085642,0.0003819145981311,0.0014566883778989,0.0002241953061422,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
USA,2006,,,8.0,0.01,0.031738784,0.004901,0.008241001,0.002514,0.01,,9.62466e-05,9.6257776e-05,-0.0069832057,-0.0040973555,8.577713226023964e-05,0.0004634689117833,0.0004134303611721,0.0002359127727549,0.0012931552340422,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
UZB,2006,,,8.0,0.0005,,0.004125,0.002133,0.00412,0.0,,0.00010121614,0.00010121986,-0.031067744,0.048591457,-0.0011264300433203,-0.0016513451388159,-0.0023126850706341,0.0003756174886981,-0.0022983789416138,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
VEN,2006,,,8.0,0.0075,0.03058707,0.004966,0.00135,0.000686,0.0,1.0,0.00014614314,0.00014614314,-0.020339489,0.06495407,-0.0001260581820525,-0.0007908920570652,-0.0007018493174758,-0.0003882947849577,-0.0003659192525517,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
VGB,2006,,,8.0,,,,,,,,,,-0.020339489,,0.0021430032102136,-0.0055049602087395,0.0009552070569336,0.0004957166456032,0.0074044797192234,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
VNM,2006,,,8.0,0.0015,0.029549103,0.002383,0.00508,0.002377,0.0,,0.00010329485,0.000103298575,-0.031067744,0.043488294,0.0015164643903604,-0.0005293886094988,-0.0009796795422558,-0.0010150717794546,0.0006669374727793,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
VUT,2006,,,8.0,,0.0,0.000413,0.007044,0.005794,0.01,,,,-0.02114378,,0.0096848278147891,-0.0012933766770329,9.794062382501024e-05,0.0008223536196816,0.0031574091875858,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
WSM,2006,,,8.0,,,0.001376,0.007871,0.000111,,,,,-0.02114378,,-0.0030637305498309,0.0072886632616067,-0.0006591214263863,-0.0010868338213863,0.0048664958667987,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
YEM,2006,,,8.0,0.004,0.03303217,,2.3e-05,8.0000005e-05,,,0.00034555048,0.00034555048,-0.031067744,-0.02268108,0.0005108379739908,-0.0011963964538506,-0.0003384881921184,0.000169508820238,0.0011270248561733,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
ZAF,2006,,,8.0,0.0095,0.020412203,0.0075169997,0.008603,0.008652,0.01,,9.2700124e-05,9.2700124e-05,-0.02067849,0.031977817,0.0031635433704159,0.0031628538827139,0.0027786061918677,0.0005911378730159,0.004154045928372,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
ZMB,2006,,,8.0,0.0075,-0.01609438,0.007808,0.007359,0.008734,0.01,,0.00015432388,0.0001543276,-0.02067849,0.040007427,0.0119732578577655,-7.47391952144634e-05,0.0015294712091239,0.00021509068183,0.0058204876199057,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
ZWE,2006,,,8.0,0.003,0.010647108,0.003874,0.007363,0.004472,0.01,,-8.208305e-05,-8.207932e-05,-0.02067849,-0.058631204,0.00257121873468,0.0028492558503032,0.0027154537489649,0.0010970422955368,0.0065972154434671,0.0038036644849958143,-0.003117007725768941,-0.0011434218654867042,-0.0004065935127520976
ABW,2007,,,8.0,,,,0.004107,0.003889,,,,,0.0049705803,,-0.0012841626155833,-0.1133769879291504,-0.0036806450592042,-0.0014227631807777,5.515728794770747e-05,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
AFG,2007,,,8.0,,0.041835755,0.0076929997,0.002717,0.006141,0.0,,0.00026465952,0.00026465952,0.0131204575,0.08425269,-0.0048453352113134,-0.0019933186015887,-0.000572842299858,-0.0001923663454335,-0.0008942131330305,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
AGO,2007,,,8.0,0.004,0.022721259,0.007867,0.0062760003,0.00787,0.0,,0.000223279,0.00022328086,0.005931601,0.16370665,-0.0032782236425539,-0.0038611782738361,-0.0023285326188488,-0.0013519017533878,0.0003037838249155,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
ALB,2007,,,8.0,0.0095,,0.002204,0.004719,0.000399,0.0,,5.2534044e-05,5.2541494e-05,0.0017302632,0.030818261,0.0029401389170426,0.0014996625270363,0.0014281234584848,7.195721391789695e-05,0.0022363679103969,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
AND,2007,,,8.0,,,0.007139,0.002326,0.0068480005,,,,,0.0017302632,,-0.0006265640710831,-0.0033799983838158,-0.0004955952904483,-0.000686381970449,0.0007054980758411,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
ANT,2007,,,8.0,,,,0.0038659999,0.0025080002,,,,,0.0049705803,,0.0014327907744407,0.0014331242263496,-0.1565222728695482,0.0157644559090021,0.0015197466869864,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
ARE,2007,,,8.0,0.001,-0.095670156,0.0062519996,0.00331,0.004874,0.01,1.0,0.00040901452,0.00040900707,0.0131204575,0.018345967,-0.0005296944990358,-0.0011282130698559,-0.0014848052881535,-0.0002859105299151,-0.0008374492699341,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
ARG,2007,,,8.0,0.009,0.03346389,0.0025499999,0.002236,0.000618,0.0,,0.00010921806,0.00010921061,0.0049705803,0.062064994,0.0011040646333086,0.0015229134221387,0.000101578717572,-0.0002273736045862,0.0008555561741776,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
ARM,2007,,,8.0,0.0075,,0.001272,0.004576,0.0012909999,0.0,,-1.5877187e-05,-1.5880913e-05,0.0131204575,0.09144379,-0.0012391002546796,-0.0045375242577531,0.0036700447829795,-0.0001810876662235,-0.0058430738546984,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
ATG,2007,,,8.0,,,0.0016429999,0.00684,0.001063,0.01,,,,0.0049705803,,-0.0006014855556699,-0.0142918442132726,-0.0005767502089114,-0.0142199842251844,0.0001467975991912,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
AUS,2007,,,8.0,0.01,0.007419373,0.00092900003,0.008211,0.003349,0.01,,0.00012658536,0.00012658164,0.0061786026,0.007033,-0.0006302489886684,0.000796367103694,0.000148889646662,-0.0002127614073149,0.0001431374891266,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
AUT,2007,,,8.0,0.01,0.040271357,0.001068,0.0041460004,0.001522,0.0,,8.426607e-06,8.422881e-06,0.0017302632,0.004984284,0.0037479499423647,-0.0240644561439772,0.0029284410128947,-0.0028584006366124,0.005059119946937,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
AZE,2007,,,8.0,0.0015,0.032425925,0.002047,0.004899,0.002054,0.0,,6.67274e-05,6.6723675e-05,0.0131204575,0.18270104,-0.0023827099749901,-0.0015770991963162,0.0008474995563764,0.0003859783450361,0.0024585547235794,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BDI,2007,,,8.0,0.008,0.04310799,0.0029510001,0.005158,0.0029769999,0.0,,0.0003646314,0.00036463886,0.005931601,-0.0074660615,0.0057212534437606,3.608090632510608e-06,0.0004428069749642,0.0004170388970965,0.0034055350541936,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BEL,2007,,,8.0,0.009,-0.095670156,0.005554,0.002127,0.005409,0.0,,1.2665987e-05,1.2669712e-05,0.0017302632,0.0049273875,0.0073689994555988,0.0065997370066364,0.0025177329066903,-0.0012080808829203,0.0029541594081049,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BEN,2007,,,8.0,0.0085,-0.095670156,0.007871999,0.0055440003,0.007905,0.0,,0.0003022328,0.0003022328,0.005931601,0.010099117,-0.007671530879964,-0.0030281098233208,0.0003438675628308,-0.0004332222833949,0.0013169472057474,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BFA,2007,,,8.0,0.005,-0.095670156,0.007377,0.005798,0.007228,0.0,,0.00031137466,0.00031137094,0.005931601,-0.010465577,0.0036245811603209,-0.0030486801738185,-0.0005811930320126,-3.338925042938381e-05,-0.0001602365288555,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BGD,2007,,,8.0,0.002,-0.095670156,0.00045400002,0.00209,0.000925,0.01,,0.00013163686,0.00013163686,0.0131204575,0.035253137,0.0015150512809449,0.0007052800194786,0.0005701038921402,6.614706999200082e-05,0.0028195404417469,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BGR,2007,,,8.0,0.0095,0.03010621,0.004021,0.005965,0.0030309998,0.0,,-8.5003674e-05,-8.499995e-05,0.0017302632,0.048004642,0.0034760156530543,-0.0011848425906079,-0.0079112166148011,-0.0009573692289513,-0.0016527221507237,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BHR,2007,,,8.0,0.0015,-0.095670156,0.005021,0.005528,0.004344,0.01,,0.00014196336,0.00014196336,0.0131204575,0.043208197,-0.0002522440097657,-0.0033072786096866,-0.0029046547806573,-0.0005927567609391,0.0004136566588718,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BHS,2007,,,8.0,,-0.095670156,0.004228,0.006815,0.0018549999,0.01,,,,0.0049705803,,0.0058005362142126,0.006329793621858,0.0013718725149245,3.681616955375283e-05,0.0034021383786102,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BIH,2007,,,8.0,,0.041026432,0.0063,0.0068510002,0.0067510004,,,0.000117607415,0.00011760369,0.0017302632,-0.007286798,-0.0022071110087794,0.0005548736437727,0.0019904271760822,0.0001072257126615,0.002958620090374,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BLR,2007,,,8.0,0.0015,,0.003222,0.006116,0.004666,0.0,,-4.2065978e-05,-4.2069703e-05,0.0017302632,0.05580514,-0.0047564936645817,-0.009527047851322,-0.0060917540196816,-0.005762427226597,-0.0062462444493117,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BLZ,2007,,,8.0,,0.0130833285,0.007015,0.0058130003,0.006303,0.01,,,,0.0049705803,,0.0052732842204458,0.0055715206916912,-0.002500722270255,0.0005467058651061,0.0004838173491092,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BMU,2007,,,8.0,,,,0.007112,,0.01,,,,0.007382363,,0.000318564491094,-0.0021465545367637,-0.0006908418161038,-0.000317096329985,0.0018822944650763,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BOL,2007,,,8.0,0.009,0.035807375,0.007396,0.002085,0.00224,0.0,,0.00018848479,0.00018848293,0.0049705803,0.0169628,0.0011878255194772,0.0018344856497585,0.0002015349560321,0.0006897106904361,0.0035766554200501,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BRA,2007,,,8.0,0.009,0.0113140205,0.0054079997,0.0060540005,0.00046799998,0.0,,0.00012714416,0.00012714602,0.0049705803,0.0045252554,-0.0003238984852527,0.0010949122115403,-0.0006815350092957,-0.002017897908274,2.942161055548633e-05,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BRB,2007,,,8.0,,-0.095670156,0.0014229999,0.006934,0.000926,0.01,,,,0.0049705803,,0.0012895394700546,-0.0012880257375864,-4.936423214417333e-05,-5.7631867738529297e-05,-0.0004655092157802,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BRN,2007,,,8.0,,,0.005416,0.004404,0.003438,0.01,,,,0.0131204575,,-0.0005967841750523,-0.0018940756154345,-9.865330680718098e-05,-0.0007794508881368,0.0018058619618197,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BTN,2007,,,8.0,0.002,0.045464814,0.00605,0.003787,0.006056,0.01,,,,0.0131204575,,-0.0023961699011841,0.0048427226321893,-0.0068424158053465,-0.0002534577249427,-0.0022528497277928,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
BWA,2007,,,8.0,0.009,-0.095670156,0.004102,0.0059859995,0.00411,0.01,,0.00019869953,0.0001986986,0.005931601,-0.023991711,0.0006786584489812,-0.0008811445045661,-0.0007854116835643,1.084426388283104e-05,0.0017644925264437,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CAF,2007,,,8.0,0.0045,0.014816046,0.0082950005,0.007916,0.008334,0.0,,0.00015349686,0.000153495,0.005931601,0.026769714,0.0007758170579403,-0.0039814752960989,-0.0004756998919348,2.528972531798141e-05,0.0049192943545249,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CAN,2007,,,8.0,0.01,0.027343675,0.007124,0.006958,0.005772,0.01,,-8.3334744e-05,-8.333009e-05,0.007382363,0.012562567,0.0015099782407724,0.0015998078166352,0.0015960520349702,0.0004593421255562,0.000924691859148,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CHE,2007,,,8.0,0.01,0.04203199,0.0053140004,0.0060829995,0.0054409998,0.0,,4.0754676e-05,4.07584e-05,0.0017302632,0.013363134,0.0013463920681644,0.0013462702383296,0.0048656844323696,0.0026676140775843,0.005710883221452,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CHL,2007,,,8.0,0.01,0.040535226,0.0018610001,0.003841,0.0018709999,0.0,,9.42871e-05,9.4285235e-05,0.0049705803,0.017254602,0.0021625845444403,0.000473871298395,0.0020346273948683,-0.0009772289119401,0.0018771474187376,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CHN,2007,,,8.0,0.0015,0.036216706,0.001538,0.006643,0.001327,0.0,,5.222857e-05,5.2224845e-05,0.0131204575,-0.00044068322,0.0008723638921758,0.0005230053801226,-0.0013472250736654,-0.0017596005557819,0.0043191018589425,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CIV,2007,,,8.0,0.005,-0.0091629075,0.008204,0.007551,0.007842001,0.0,,0.00021506846,0.00021506101,0.005931601,-0.0074492726,0.002992687858958,-0.0008024189962168,0.0042244489301972,-0.0002713873562129,-0.0014906524440436,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CMR,2007,,,8.0,0.003,0.028735647,0.008635,0.007338,0.008898,0.0,,0.00022539496,0.00022539869,0.005931601,-0.000993113,0.0086909407903235,-0.0010591320286176,0.0038940452510728,1.3091635103647857e-05,0.0029158266274255,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
COD,2007,,,8.0,0.0075,0.014350845,0.008747,0.0070209997,0.008705,0.0,,0.00031782687,0.00031782314,0.005931601,0.042162146,0.0113676243049321,0.0050222879961451,0.0033583808935977,0.0010190390190687,0.0143612839208922,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
COG,2007,,,8.0,0.003,-0.095670156,0.008747,0.0066420003,0.006871,0.0,,0.00026186556,0.00026186183,0.005931601,-0.05266402,0.0101498001598209,-0.0034137306337482,0.0028083878191613,4.7866863688664565e-05,0.0055302031774344,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
COL,2007,,,8.0,0.0085,0.03613617,0.006014,0.001478,0.00019300001,0.0,,0.00014480203,0.00014480576,0.0049705803,0.041003935,-0.0007017545236174,-0.0017642154718539,-0.0032969491812848,-0.0012177607449754,-0.0007215804995113,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CPV,2007,,,8.0,,0.028154088,0.004174,0.000766,,0.0,,6.439164e-05,6.439537e-05,0.005931601,0.038234822,0.0012935468172116,-0.005426622390499,-0.0005681067039749,-0.0001942626937358,0.0014606189489171,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CRI,2007,,,8.0,0.01,0.031000923,0.002368,0.00241,0.000489,0.0,,0.00014363974,0.00014363974,0.0049705803,0.03160673,0.0048133868681244,0.0026523329857614,0.0002342329543474,6.88037598812483e-05,0.0017834120029742,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CUB,2007,,,8.0,0.0015,,0.005908,0.005059,,0.0,,2.8125942e-05,2.8122216e-05,0.0049705803,0.05512086,0.0029818665178517,-0.0024130164065091,0.0003984231534376,1.1154883853465225e-05,0.0015861062599662,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CYM,2007,,,8.0,,,,,,,,,,0.0049705803,,-0.0003206024981269,-0.0108195624302274,-0.0013997805787047,-0.0058950686700334,0.0040491589191618,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CYP,2007,,,8.0,0.01,0.021972246,0.00093900005,0.003962,0.003962,0.01,,,,0.0131204575,,0.0015681638664368,-0.0001004204310787,-7.839327793200679e-05,0.0008661427622005,0.0008409340068031,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
CZE,2007,,,8.0,0.009,,0.003222,0.006591,0.003233,,,-6.5639615e-06,-6.556511e-06,0.0017302632,0.040099695,0.0031448097731621,-0.0012256739354744,0.0037581689599459,-7.467997973471807e-05,0.0048635629889873,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
DEU,2007,,,8.0,0.01,0.0069314716,0.001682,0.0065710004,0.0016419999,0.0,,-2.5853515e-06,-2.5816262e-06,0.0017302632,0.00048547424,0.0023078424771307,0.0038432705774147,-0.0013473524257977,-0.0030628844802611,-0.0011842177532959,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
DJI,2007,,,8.0,0.006,0.013609766,0.007962,0.000435,0.0065579996,0.0,,0.00020031258,0.00020031258,0.005931601,0.032076683,0.0024882300950898,-0.0043819868826769,-0.0011373022990921,-0.0004062253509925,0.0023140564836448,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
DNK,2007,,,8.0,0.01,-0.095670156,0.000819,0.002333,0.0010490001,0.0,,3.1977892e-05,3.1981617e-05,0.0017302632,-0.00869222,-0.0026775580512905,2.921920797070709e-05,-0.0042873020958262,-0.003630486655782,-0.0034609479332666,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
DOM,2007,,,8.0,0.009,0.027972814,0.004294,0.003118,0.000395,0.0,,0.00015060604,0.00015060604,0.0049705803,0.041995198,0.0036319130278433,-0.000729847597403,-0.0002725083558102,-5.222552213774941e-05,0.0001006603508061,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
DZA,2007,,,8.0,0.006,0.027536606,0.003394,9.1e-05,0.004427,0.0,1.0,0.00012167543,0.000121677294,0.005931601,-0.0010859333,-0.0007819002956658,-0.0010229051156084,-0.0002086015555663,-0.0014481080236805,0.0012034218737026,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
ECU,2007,,,8.0,0.0075,0.03637586,0.0065499996,0.001417,0.001308,0.0,0.0,0.00015542656,0.00015543029,0.0049705803,-0.008085498,0.0028132009999472,6.274094394041752e-06,-0.0004322042617922,-8.657985342014514e-05,0.0008677649928134,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
EGY,2007,,,8.0,0.0035,0.0,0.0018359999,0.001979,0.000237,0.0,,0.00017386675,0.00017387047,0.005931601,0.027496656,0.0032077364377617,0.000284111317188,0.0007410848933194,6.829334067874485e-05,0.0003288761986903,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
ERI,2007,,,8.0,0.0015,,0.0065240003,0.004253,0.00653,,,,,0.005931601,,0.0010869993876467,0.0021289568039671,-0.0002797744559297,-0.0001977812833437,0.0014260934182992,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
ESP,2007,,,8.0,0.01,0.030726934,0.004165,0.004514,0.004132,0.0,,1.2457371e-05,1.24536455e-05,0.0017302632,0.007833233,0.0020553709555156,-0.0005103374491241,9.260574905365151e-05,-0.0021385039341916,-0.0004526333603327,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
EST,2007,,,8.0,0.0095,,0.0050620004,0.004985,0.004944,0.0,,-6.379187e-05,-6.3788146e-05,0.0017302632,0.041845884,-0.0014878951931402,-0.0082775786588663,-0.0025093655194798,-0.0022176813680497,0.0008077518663884,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
ETH,2007,,,8.0,0.0055,0.042541932,0.007235,0.006249,0.008072999,0.0,,,,0.005931601,,0.0068716327253916,-0.0277505119576869,-0.1487316186352393,0.0003333911572406,0.0180794441400442,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
FIN,2007,,,8.0,0.01,-0.017719569,0.001315,0.0025310002,0.001412,0.0,,1.35451555e-05,1.3539568e-05,0.0017302632,0.012132296,0.0028703937276245,-0.000292969796164,0.0028726286953715,-0.002165925417723,0.0049140981103135,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
FJI,2007,,,8.0,0.003,-0.0091629075,0.005479,0.005682,0.005479,0.01,,,,0.0061786026,,0.0029018441132413,0.0065629503261923,0.0010788897100016,6.15196587684299e-05,0.0012109328735377,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
GAB,2007,,,8.0,0.003,-0.026592601,0.00769,0.006674,0.007821,0.0,0.0,0.00020854175,0.00020854548,0.005931601,0.026680475,0.0045343417246414,-0.001369615148683,0.0005566586391709,-7.542232356908332e-05,0.0028622551671811,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
GBR,2007,,,8.0,0.01,-0.0022314354,0.001211,0.0069440003,0.000532,0.01,,2.7529895e-05,2.7529895e-05,0.0017302632,0.0040653534,0.0010211431465612,0.0027279725174097,0.0014445095860343,0.0002401538262869,0.0024820092464021,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
GEO,2007,,,8.0,0.008,0.041075896,0.004923,0.0065429998,0.004749,0.0,,-3.324449e-05,-3.3240765e-05,0.0131204575,0.1255729,0.001983677872295,0.0004676396923571,0.0006426131569539,0.0014508582245281,0.0032963482302146,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
GHA,2007,,,8.0,0.009,-0.095670156,0.0067330003,0.007987,0.006731,0.01,,0.00019936264,0.00019936636,0.005931601,0.028363632,0.0076498946049743,0.0006344465702857,-0.0013881785956897,-8.952302936603238e-05,0.0003708776057788,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
GIN,2007,,,8.0,0.0045,0.011631508,0.007389,0.002649,0.007725,0.0,,0.00023631752,0.00023631752,0.005931601,-0.018642806,-0.0213286650581145,-0.02941553648558,-0.0073935661407254,-0.0033045940424693,-0.0188866424964643,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
GMB,2007,,,8.0,0.0025,-0.095670156,0.007864,0.00097000005,0.008076,0.01,,0.00028107315,0.00028107688,0.005931601,0.022165086,-0.0018058347584977,-0.0064633205963392,-0.0017965779900849,-0.0005918265312608,0.0011590011809172,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
GRC,2007,,,8.0,0.01,0.0308191,0.001576,0.00153,0.00029999999,0.0,,1.7039478e-05,1.7043203e-05,0.0017302632,0.00972355,0.0016072134304192,0.001054216359342,0.0004221179690221,0.0008866942443228,0.0006058572690184,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
GRL,2007,,,8.0,,,,0.004592,0.002188,0.0,,,,0.007382363,,-0.0126075788695037,0.0039258280167974,-0.0036536196506049,-0.0100641508829473,-0.0007867870835201,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
GTM,2007,,,8.0,0.009,0.037400477,0.005122,0.003753,0.004586,0.0,,0.0002168268,0.00021681935,0.0049705803,0.02437335,0.0049134511503377,0.0015441187078634,0.0012831327986159,9.133138220707138e-05,0.0015738511773987,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
GUY,2007,,,8.0,0.008,0.008329091,0.006195,0.007875999,0.000688,0.01,,,,0.0049705803,,-0.0001052270805523,-0.000501036191344,-0.0001608534664311,-5.187242374834371e-06,-6.059309770183605e-05,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
HKG,2007,,,8.0,,-0.095670156,0.00062,0.004191,0.002128,0.01,,5.7443976e-05,5.7443976e-05,0.0131204575,0.010283828,-4.442106823933714e-05,0.0026711173331464,-0.0038185506947991,-3.637659200438764e-05,0.0009409152868503,0.0008875053197640289,-0.0027986487153739536,-0.0018045698753091964,-0.0002446110882258374
